"Date","Price","Open","High","Low","Change %"
"Aug 07, 2019","2.6065","2.6052","2.6126","2.5720","0.04%"
"Aug 06, 2019","2.6054","2.6056","2.6208","2.5979","-0.03%"
"Aug 05, 2019","2.6063","2.6346","2.6371","2.6053","-1.16%"
"Aug 02, 2019","2.6370","2.6441","2.6509","2.6223","-0.27%"
"Aug 01, 2019","2.6442","2.6510","2.6710","2.6403","-0.25%"
"Jul 31, 2019","2.6507","2.6469","2.6584","2.6402","0.14%"
"Jul 30, 2019","2.6471","2.6557","2.6591","2.6454","-0.34%"
"Jul 29, 2019","2.6561","2.6566","2.6620","2.6481","0.05%"
"Jul 26, 2019","2.6549","2.6555","2.6574","2.6500","-0.03%"
"Jul 25, 2019","2.6558","2.6636","2.6696","2.6464","-0.29%"
"Jul 24, 2019","2.6636","2.6725","2.6756","2.6611","-0.34%"
"Jul 23, 2019","2.6728","2.6650","2.6751","2.6620","0.27%"
"Jul 22, 2019","2.6656","2.6682","2.6739","2.6628","-0.11%"
"Jul 19, 2019","2.6686","2.6692","2.6780","2.6644","-0.02%"
"Jul 18, 2019","2.6691","2.6619","2.6751","2.6588","0.26%"
"Jul 17, 2019","2.6622","2.6625","2.6677","2.6582","-0.02%"
"Jul 16, 2019","2.6628","2.6650","2.6722","2.6597","-0.07%"
"Jul 15, 2019","2.6646","2.6528","2.6654","2.6517","0.22%"
"Jul 12, 2019","2.6587","2.6446","2.6620","2.6418","0.52%"
"Jul 11, 2019","2.6450","2.6387","2.6486","2.6326","0.22%"
"Jul 10, 2019","2.6393","2.6409","2.6441","2.6316","-0.06%"
"Jul 09, 2019","2.6410","2.6458","2.6486","2.6317","-0.19%"
"Jul 08, 2019","2.6460","2.6439","2.6515","2.6395","0.08%"
"Jul 05, 2019","2.6438","2.6383","2.6480","2.6376","0.14%"
"Jul 04, 2019","2.6400","2.6428","2.6466","2.6371","-0.10%"
"Jul 03, 2019","2.6427","2.6300","2.6482","2.6242","0.51%"
"Jul 02, 2019","2.6293","2.6190","2.6299","2.6141","0.37%"
"Jul 01, 2019","2.6196","2.6227","2.6280","2.6056","-0.04%"
"Jun 28, 2019","2.6206","2.6202","2.6239","2.6117","-0.01%"
"Jun 27, 2019","2.6209","2.6174","2.6261","2.6128","0.15%"
"Jun 26, 2019","2.6171","2.6063","2.6267","2.6036","0.41%"
"Jun 25, 2019","2.6065","2.5972","2.6101","2.5924","0.35%"
"Jun 24, 2019","2.5974","2.5932","2.6027","2.5903","0.24%"
"Jun 21, 2019","2.5911","2.6071","2.6128","2.5899","-0.62%"
"Jun 20, 2019","2.6073","2.6118","2.6140","2.6025","-0.21%"
