"Date","Price","Open","High","Low","Change %"
"Jan 28, 2020","6.1623","6.1817","6.1936","6.1537","-0.32%"
"Jan 27, 2020","6.1822","6.1673","6.1878","6.1495","0.05%"
"Jan 24, 2020","6.1791","6.1590","6.1828","6.1479","0.31%"
"Jan 23, 2020","6.1597","6.1466","6.1890","6.1387","0.21%"
"Jan 22, 2020","6.1466","6.1575","6.1627","6.1290","-0.16%"
"Jan 21, 2020","6.1566","6.1348","6.1593","6.1295","0.34%"
"Jan 20, 2020","6.1360","6.1262","6.1424","6.1136","0.17%"
"Jan 17, 2020","6.1253","6.1297","6.1467","6.1176","-0.09%"
"Jan 16, 2020","6.1310","6.1165","6.1511","6.1094","0.22%"
"Jan 15, 2020","6.1178","6.1241","6.1319","6.1001","-0.09%"
"Jan 14, 2020","6.1235","6.1418","6.1456","6.1166","-0.30%"
"Jan 13, 2020","6.1419","6.1293","6.1521","6.1182","0.13%"
"Jan 10, 2020","6.1339","6.0912","6.1432","6.0817","0.69%"
"Jan 09, 2020","6.0916","6.0896","6.1076","6.0785","0.04%"
"Jan 08, 2020","6.0893","6.0800","6.1021","6.0670","0.13%"
"Jan 07, 2020","6.0812","6.1018","6.1064","6.0457","-0.35%"
"Jan 06, 2020","6.1027","6.1441","6.1504","6.0950","-0.61%"
"Jan 03, 2020","6.1404","6.1515","6.1560","6.1173","-0.16%"
"Jan 02, 2020","6.1505","6.1634","6.1635","6.1273","-0.20%"
"Jan 01, 2020","6.1630","6.1639","6.1715","6.1527","-0.03%"
"Dec 31, 2019","6.1651","6.1657","6.1836","6.1510","-0.00%"
"Dec 30, 2019","6.1653","6.1544","6.1728","6.1368","0.17%"
"Dec 27, 2019","6.1548","6.1700","6.1845","6.1456","-0.23%"
"Dec 26, 2019","6.1689","6.1728","6.1760","6.1539","-0.01%"
"Dec 25, 2019","6.1695","6.1649","6.1944","6.1636","0.05%"
"Dec 24, 2019","6.1662","6.1995","6.2090","6.1637","-0.56%"
"Dec 23, 2019","6.2008","6.1888","6.2121","6.1798","0.16%"
"Dec 20, 2019","6.1909","6.1748","6.1994","6.1658","0.22%"
"Dec 19, 2019","6.1772","6.1734","6.1983","6.1521","0.08%"
"Dec 18, 2019","6.1723","6.1810","6.1979","6.1687","-0.15%"
"Dec 17, 2019","6.1817","6.2050","6.2051","6.1680","-0.36%"
"Dec 16, 2019","6.2042","6.2214","6.2232","6.1864","-0.10%"
"Dec 13, 2019","6.2104","6.2724","6.2800","6.2045","-1.00%"
"Dec 12, 2019","6.2733","6.2643","6.2842","6.2533","0.12%"
"Dec 11, 2019","6.2657","6.2515","6.2877","6.2460","0.26%"
"Dec 10, 2019","6.2497","6.2388","6.2678","6.2330","0.16%"
"Dec 09, 2019","6.2397","6.2291","6.2535","6.2291","-0.02%"
"Dec 06, 2019","6.2410","6.2430","6.2629","6.2334","-0.05%"
"Dec 05, 2019","6.2444","6.2825","6.2863","6.2348","-0.63%"
"Dec 04, 2019","6.2843","6.2878","6.2961","6.2664","-0.06%"
"Dec 03, 2019","6.2878","6.2499","6.2969","6.2443","0.64%"
"Dec 02, 2019","6.2481","6.2293","6.2563","6.2205","0.17%"
"Nov 29, 2019","6.2375","6.2057","6.2431","6.1983","0.49%"
"Nov 28, 2019","6.2073","6.2066","6.2255","6.1940","-0.01%"
"Nov 27, 2019","6.2082","6.2259","6.2339","6.2037","-0.27%"
"Nov 26, 2019","6.2250","6.2204","6.2335","6.1989","0.06%"
"Nov 25, 2019","6.2213","6.2194","6.2405","6.2027","0.05%"
"Nov 22, 2019","6.2180","6.2054","6.2237","6.1914","0.19%"
"Nov 21, 2019","6.2059","6.2153","6.2283","6.1908","-0.14%"
"Nov 20, 2019","6.2145","6.2283","6.2695","6.2062","-0.24%"
"Nov 19, 2019","6.2296","6.2121","6.2385","6.1900","0.34%"
"Nov 18, 2019","6.2085","6.2011","6.2158","6.1783","0.15%"
"Nov 15, 2019","6.1994","6.2196","6.2252","6.1776","-0.32%"
"Nov 14, 2019","6.2195","6.2793","6.2840","6.2120","-0.97%"
"Nov 13, 2019","6.2802","6.2703","6.3006","6.2599","0.16%"
"Nov 12, 2019","6.2703","6.2565","6.2747","6.2430","0.22%"
"Nov 11, 2019","6.2565","6.2705","6.2874","6.2528","-0.12%"
"Nov 08, 2019","6.2640","6.2839","6.2940","6.2530","-0.33%"
"Nov 07, 2019","6.2847","6.3130","6.3151","6.2614","-0.45%"
"Nov 06, 2019","6.3130","6.3247","6.3444","6.2934","-0.18%"
"Nov 05, 2019","6.3247","6.2961","6.3396","6.2821","0.47%"
"Nov 04, 2019","6.2954","6.2780","6.3018","6.2712","0.18%"
"Nov 01, 2019","6.2843","6.3361","6.3482","6.2728","-0.83%"
"Oct 31, 2019","6.3370","6.3399","6.3598","6.3205","-0.02%"
"Oct 30, 2019","6.3380","6.3308","6.3534","6.3151","0.06%"
"Oct 29, 2019","6.3343","6.3058","6.3738","6.2999","0.44%"
"Oct 28, 2019","6.3064","6.2679","6.3068","6.2577","0.52%"
"Oct 25, 2019","6.2739","6.2291","6.2852","6.2229","0.68%"
"Oct 24, 2019","6.2317","6.2531","6.2602","6.2158","-0.32%"
"Oct 23, 2019","6.2519","6.2720","6.2908","6.2478","-0.33%"
"Oct 22, 2019","6.2725","6.2734","6.2890","6.2600","-0.05%"
"Oct 21, 2019","6.2755","6.2821","6.2961","6.2530","-0.07%"
"Oct 18, 2019","6.2801","6.2667","6.2946","6.2629","0.22%"
"Oct 17, 2019","6.2665","6.2008","6.2732","6.1947","1.04%"
"Oct 16, 2019","6.2023","6.1638","6.2070","6.1487","0.65%"
"Oct 15, 2019","6.1624","6.1705","6.1918","6.1549","-0.16%"
"Oct 14, 2019","6.1723","6.1523","6.1818","6.1504","0.13%"
"Oct 11, 2019","6.1640","6.1704","6.1894","6.1582","-0.10%"
"Oct 10, 2019","6.1700","6.1692","6.1852","6.1489","0.00%"
"Oct 09, 2019","6.1700","6.1669","6.1905","6.1599","0.06%"
"Oct 08, 2019","6.1665","6.1569","6.1799","6.1452","0.17%"
"Oct 07, 2019","6.1559","6.1564","6.1636","6.1307","-0.01%"
"Oct 04, 2019","6.1565","6.1520","6.1680","6.1417","0.07%"
"Oct 03, 2019","6.1520","6.1220","6.1570","6.1162","0.48%"
"Oct 02, 2019","6.1225","6.1198","6.1358","6.1018","0.08%"
"Oct 01, 2019","6.1178","6.1404","6.1697","6.0950","-0.32%"
"Sep 30, 2019","6.1377","6.1426","6.1494","6.1213","-0.05%"
"Sep 27, 2019","6.1409","6.1267","6.1555","6.1202","0.20%"
"Sep 26, 2019","6.1289","6.1137","6.1494","6.1028","0.23%"
"Sep 25, 2019","6.1147","6.1264","6.1406","6.0899","-0.19%"
"Sep 24, 2019","6.1264","6.1270","6.1486","6.1078","-0.00%"
"Sep 23, 2019","6.1265","6.1249","6.1706","6.1203","-0.09%"
"Sep 20, 2019","6.1319","6.0996","6.1396","6.0809","0.52%"
"Sep 19, 2019","6.1002","6.1087","6.1135","6.0328","-0.14%"
"Sep 18, 2019","6.1090","6.1257","6.1353","6.1003","-0.29%"
"Sep 17, 2019","6.1270","6.1537","6.1575","6.1155","-0.40%"
"Sep 16, 2019","6.1516","6.1776","6.1817","6.1223","-0.47%"
"Sep 13, 2019","6.1807","6.1570","6.1875","6.1395","0.35%"
"Sep 12, 2019","6.1591","6.1466","6.1893","6.1444","0.21%"
"Sep 11, 2019","6.1462","6.1445","6.1689","6.1308","0.04%"
"Sep 10, 2019","6.1437","6.1249","6.1678","6.1148","0.30%"
"Sep 09, 2019","6.1251","6.1306","6.1608","6.1197","-0.32%"
"Sep 06, 2019","6.1447","6.1374","6.1682","6.1307","0.09%"
"Sep 05, 2019","6.1391","6.1399","6.1597","6.1184","0.01%"
"Sep 04, 2019","6.1387","6.1510","6.1706","6.1322","-0.21%"
"Sep 03, 2019","6.1514","6.1150","6.1690","6.1043","0.65%"
"Sep 02, 2019","6.1117","6.1273","6.1438","6.1062","-0.52%"
"Aug 30, 2019","6.1434","6.1178","6.1455","6.1070","0.39%"
"Aug 29, 2019","6.1196","6.0944","6.1330","6.0812","0.46%"
"Aug 28, 2019","6.0918","6.0854","6.1009","6.0668","0.09%"
"Aug 27, 2019","6.0862","6.0990","6.1097","6.0724","-0.21%"
"Aug 26, 2019","6.0991","6.0301","6.1037","6.0080","0.77%"
"Aug 23, 2019","6.0527","6.0681","6.0823","6.0432","-0.24%"
"Aug 22, 2019","6.0675","6.0663","6.0788","6.0510","0.02%"
"Aug 21, 2019","6.0661","6.0886","6.1021","6.0607","-0.37%"
"Aug 20, 2019","6.0886","6.0727","6.1170","6.0655","0.26%"
"Aug 19, 2019","6.0728","6.1149","6.1230","6.0679","-0.64%"
"Aug 16, 2019","6.1117","6.1113","6.1361","6.0906","-0.01%"
"Aug 15, 2019","6.1123","6.0626","6.1284","6.0576","0.82%"
"Aug 14, 2019","6.0623","6.0362","6.0677","6.0134","0.43%"
