"Date","Price","Open","High","Low","Change %"
"Jul 25, 2019","8.7129","8.7056","8.7430","8.6740","0.08%"
"Jul 24, 2019","8.7056","8.7104","8.7185","8.6927","-0.06%"
"Jul 23, 2019","8.7112","8.7553","8.7569","8.7061","-0.50%"
"Jul 22, 2019","8.7553","8.7602","8.7692","8.7448","-0.09%"
"Jul 19, 2019","8.7636","8.8146","8.8193","8.7475","-0.58%"
"Jul 18, 2019","8.8143","8.7699","8.8174","8.7561","0.51%"
"Jul 17, 2019","8.7699","8.7630","8.7779","8.7492","0.07%"
"Jul 16, 2019","8.7639","8.8105","8.8177","8.7568","-0.53%"
"Jul 15, 2019","8.8105","8.8171","8.8343","8.8066","-0.10%"
"Jul 12, 2019","8.8192","8.8047","8.8248","8.7917","0.17%"
"Jul 11, 2019","8.8039","8.7958","8.8278","8.7947","0.08%"
"Jul 10, 2019","8.7966","8.7512","8.8056","8.7481","0.52%"
"Jul 09, 2019","8.7512","8.7476","8.7637","8.7418","0.06%"
"Jul 08, 2019","8.7460","8.7503","8.7626","8.7407","-0.05%"
"Jul 05, 2019","8.7508","8.7871","8.7934","8.7379","-0.42%"
"Jul 04, 2019","8.7873","8.7938","8.8030","8.7763","-0.08%"
"Jul 03, 2019","8.7945","8.7996","8.8186","8.7847","-0.07%"
"Jul 02, 2019","8.8005","8.8180","8.8318","8.7973","-0.19%"
"Jul 01, 2019","8.8173","8.8835","8.8867","8.8130","-0.75%"
"Jun 28, 2019","8.8835","8.8855","8.9024","8.8664","-0.02%"
"Jun 27, 2019","8.8855","8.8751","8.8925","8.8651","0.09%"
"Jun 26, 2019","8.8774","8.8783","8.8955","8.8614","0.00%"
"Jun 25, 2019","8.8772","8.9034","8.9103","8.8591","-0.29%"
"Jun 24, 2019","8.9029","8.8765","8.9060","8.8765","0.22%"
"Jun 21, 2019","8.8834","8.8227","8.8891","8.8106","0.69%"
"Jun 20, 2019","8.8226","8.7835","8.8478","8.7833","0.45%"
"Jun 19, 2019","8.7833","8.7646","8.8055","8.7566","0.20%"
"Jun 18, 2019","8.7657","8.7886","8.8086","8.7587","-0.25%"
"Jun 17, 2019","8.7875","8.7790","8.8061","8.7691","0.15%"
"Jun 14, 2019","8.7745","8.8319","8.8381","8.7670","-0.61%"
"Jun 13, 2019","8.8280","8.8312","8.8474","8.8220","-0.06%"
"Jun 12, 2019","8.8331","8.8765","8.8839","8.8288","-0.53%"
"Jun 11, 2019","8.8803","8.8722","8.8878","8.8559","0.07%"
"Jun 10, 2019","8.8740","8.8808","8.8858","8.8555","-0.15%"
"Jun 07, 2019","8.8873","8.8410","8.8986","8.8227","0.52%"
"Jun 06, 2019","8.8410","8.8055","8.8689","8.7927","0.48%"
"Jun 05, 2019","8.7992","8.8227","8.8658","8.7972","-0.27%"
"Jun 04, 2019","8.8234","8.8093","8.8417","8.8006","0.16%"
"Jun 03, 2019","8.8089","8.7538","8.8268","8.7432","0.49%"
"May 31, 2019","8.7662","8.7380","8.7684","8.7300","0.36%"
"May 30, 2019","8.7348","8.7357","8.7475","8.7231","-0.03%"
"May 29, 2019","8.7370","8.7610","8.7721","8.7316","-0.26%"
"May 28, 2019","8.7599","8.7894","8.7934","8.7574","-0.34%"
"May 27, 2019","8.7902","8.7883","8.8052","8.7813","-0.05%"
"May 24, 2019","8.7947","8.7782","8.8025","8.7706","0.22%"
"May 23, 2019","8.7757","8.7522","8.7814","8.7170","0.24%"
"May 22, 2019","8.7546","8.7651","8.7767","8.7484","-0.07%"
"May 21, 2019","8.7604","8.7701","8.7833","8.7460","-0.09%"
"May 20, 2019","8.7685","8.7600","8.7745","8.7513","0.10%"
"May 17, 2019","8.7600","8.7713","8.7795","8.7553","-0.12%"
"May 16, 2019","8.7709","8.7927","8.8119","8.7645","-0.25%"
"May 15, 2019","8.7928","8.8004","8.8123","8.7737","-0.09%"
"May 14, 2019","8.8011","8.8116","8.8293","8.7930","-0.10%"
"May 13, 2019","8.8102","8.8218","8.8427","8.8077","-0.09%"
"May 10, 2019","8.8179","8.8074","8.8333","8.8011","0.17%"
"May 09, 2019","8.8027","8.7856","8.8322","8.7689","0.21%"
"May 08, 2019","8.7844","8.7820","8.8021","8.7765","0.01%"
"May 07, 2019","8.7832","8.7859","8.8061","8.7624","-0.04%"
"May 06, 2019","8.7866","8.7889","8.7952","8.7553","-0.02%"
"May 03, 2019","8.7881","8.7667","8.7928","8.7353","0.24%"
"May 02, 2019","8.7673","8.7889","8.8036","8.7618","-0.19%"
"May 01, 2019","8.7836","8.7994","8.8397","8.7779","-0.16%"
"Apr 30, 2019","8.7978","8.7736","8.8105","8.7668","0.28%"
"Apr 29, 2019","8.7736","8.7483","8.7782","8.7387","0.33%"
"Apr 26, 2019","8.7446","8.7301","8.7662","8.7166","0.15%"
"Apr 25, 2019","8.7319","8.7526","8.7562","8.7207","-0.18%"
"Apr 24, 2019","8.7475","8.8050","8.8089","8.7371","-0.66%"
"Apr 23, 2019","8.8055","8.8310","8.8368","8.7797","-0.31%"
"Apr 22, 2019","8.8327","8.8218","8.8378","8.8153","0.11%"
"Apr 19, 2019","8.8233","8.8194","8.8290","8.8103","0.13%"
"Apr 18, 2019","8.8117","8.8629","8.8704","8.8079","-0.57%"
